month_end,condition,demographics_type,demographics_values,rate_per_100000_visits
2021-11,Anxiety Disorders,RaceEthnicity,Hispanic,2334
2021-11,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",1830
2021-11,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1914
2021-11,Anxiety Disorders,RaceEthnicity,"White, NH",3210
2021-10,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3583
2021-10,Anxiety Disorders,RaceEthnicity,All,2714
2021-10,Anxiety Disorders,RaceEthnicity,"Asian, NH",1639
2021-10,Anxiety Disorders,RaceEthnicity,"Black, NH",1720
2021-10,Anxiety Disorders,RaceEthnicity,Hispanic,2434
2021-10,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",1912
2021-10,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1933
2021-10,Anxiety Disorders,RaceEthnicity,"White, NH",3349
2021-09,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3263
2021-09,Anxiety Disorders,RaceEthnicity,All,2671
2021-09,Anxiety Disorders,RaceEthnicity,"Asian, NH",1570
2021-09,Anxiety Disorders,RaceEthnicity,"Black, NH",1684
2021-09,Anxiety Disorders,RaceEthnicity,Hispanic,2396
2021-09,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",1857
2021-09,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1755
2021-09,Anxiety Disorders,RaceEthnicity,"White, NH",3313
2021-08,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3077
2021-08,Anxiety Disorders,RaceEthnicity,All,2606
2021-08,Anxiety Disorders,RaceEthnicity,"Asian, NH",1473
2021-08,Anxiety Disorders,RaceEthnicity,"Black, NH",1639
2021-08,Anxiety Disorders,RaceEthnicity,Hispanic,2353
2021-08,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",1950
2021-08,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1595
2021-08,Anxiety Disorders,RaceEthnicity,"White, NH",3231
2021-07,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3459
2021-07,Anxiety Disorders,RaceEthnicity,All,2752
2021-07,Anxiety Disorders,RaceEthnicity,"Asian, NH",1507
2021-07,Anxiety Disorders,RaceEthnicity,"Black, NH",1716
2021-07,Anxiety Disorders,RaceEthnicity,Hispanic,2538
2021-07,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2185
2021-07,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1785
2021-07,Anxiety Disorders,RaceEthnicity,"White, NH",3384
2021-06,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3484
2021-06,Anxiety Disorders,RaceEthnicity,All,2888
2021-06,Anxiety Disorders,RaceEthnicity,"Asian, NH",1668
2021-06,Anxiety Disorders,RaceEthnicity,"Black, NH",1836
2021-06,Anxiety Disorders,RaceEthnicity,Hispanic,2715
2021-06,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2382
2021-06,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1773
2021-06,Anxiety Disorders,RaceEthnicity,"White, NH",3508
2021-05,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3590
2021-05,Anxiety Disorders,RaceEthnicity,All,2949
2021-05,Anxiety Disorders,RaceEthnicity,"Asian, NH",1670
2021-05,Anxiety Disorders,RaceEthnicity,"Black, NH",1853
2021-05,Anxiety Disorders,RaceEthnicity,Hispanic,2787
2021-05,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2355
2021-05,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1921
2021-05,Anxiety Disorders,RaceEthnicity,"White, NH",3582
2021-04,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3670
2021-04,Anxiety Disorders,RaceEthnicity,All,3034
2021-04,Anxiety Disorders,RaceEthnicity,"Asian, NH",1787
2021-04,Anxiety Disorders,RaceEthnicity,"Black, NH",1946
2021-04,Anxiety Disorders,RaceEthnicity,Hispanic,2812
2021-04,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2391
2021-04,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2039
2021-04,Anxiety Disorders,RaceEthnicity,"White, NH",3689
2021-03,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3962
2021-03,Anxiety Disorders,RaceEthnicity,All,3252
2021-03,Anxiety Disorders,RaceEthnicity,"Asian, NH",1898
2021-03,Anxiety Disorders,RaceEthnicity,"Black, NH",2063
2021-03,Anxiety Disorders,RaceEthnicity,Hispanic,3095
2021-03,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2511
2021-03,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2490
2021-03,Anxiety Disorders,RaceEthnicity,"White, NH",3949
2021-02,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4031
2021-02,Anxiety Disorders,RaceEthnicity,All,3387
2021-02,Anxiety Disorders,RaceEthnicity,"Asian, NH",1958
2021-02,Anxiety Disorders,RaceEthnicity,"Black, NH",2200
2021-02,Anxiety Disorders,RaceEthnicity,Hispanic,3285
2021-02,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2568
2021-02,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2575
2021-02,Anxiety Disorders,RaceEthnicity,"White, NH",4081
2021-01,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4291
2021-01,Anxiety Disorders,RaceEthnicity,All,3324
2021-01,Anxiety Disorders,RaceEthnicity,"Asian, NH",2038
2021-01,Anxiety Disorders,RaceEthnicity,"Black, NH",2152
2021-01,Anxiety Disorders,RaceEthnicity,Hispanic,3356
2021-01,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2616
2021-01,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2313
2021-01,Anxiety Disorders,RaceEthnicity,"White, NH",4055
2020-12,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4215
2020-12,Anxiety Disorders,RaceEthnicity,All,3192
2020-12,Anxiety Disorders,RaceEthnicity,"Asian, NH",1951
2020-12,Anxiety Disorders,RaceEthnicity,"Black, NH",2117
2020-12,Anxiety Disorders,RaceEthnicity,Hispanic,3205
2020-12,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2577
2020-12,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2535
2020-12,Anxiety Disorders,RaceEthnicity,"White, NH",3897
2020-11,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3852
2020-11,Anxiety Disorders,RaceEthnicity,All,3203
2020-11,Anxiety Disorders,RaceEthnicity,"Asian, NH",2026
2020-11,Anxiety Disorders,RaceEthnicity,"Black, NH",2140
2020-11,Anxiety Disorders,RaceEthnicity,Hispanic,3190
2020-11,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2601
2020-11,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2410
2020-11,Anxiety Disorders,RaceEthnicity,"White, NH",3925
2020-10,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4058
2020-10,Anxiety Disorders,RaceEthnicity,All,3382
2020-10,Anxiety Disorders,RaceEthnicity,"Asian, NH",2176
2020-10,Anxiety Disorders,RaceEthnicity,"Black, NH",2287
2020-10,Anxiety Disorders,RaceEthnicity,Hispanic,3287
2020-10,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2679
2020-10,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2722
2020-10,Anxiety Disorders,RaceEthnicity,"White, NH",4180
2020-09,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4099
2020-09,Anxiety Disorders,RaceEthnicity,All,3570
2020-09,Anxiety Disorders,RaceEthnicity,"Asian, NH",2226
2020-09,Anxiety Disorders,RaceEthnicity,"Black, NH",2452
2020-09,Anxiety Disorders,RaceEthnicity,Hispanic,3507
2020-09,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2826
2020-09,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2695
2020-09,Anxiety Disorders,RaceEthnicity,"White, NH",4391
2020-08,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4063
2020-08,Anxiety Disorders,RaceEthnicity,All,3567
2020-08,Anxiety Disorders,RaceEthnicity,"Asian, NH",2204
2020-08,Anxiety Disorders,RaceEthnicity,"Black, NH",2479
2020-08,Anxiety Disorders,RaceEthnicity,Hispanic,3500
2020-08,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2822
2020-08,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2614
2020-08,Anxiety Disorders,RaceEthnicity,"White, NH",4366
2020-07,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3935
2020-07,Anxiety Disorders,RaceEthnicity,All,3485
2020-07,Anxiety Disorders,RaceEthnicity,"Asian, NH",2138
2020-07,Anxiety Disorders,RaceEthnicity,"Black, NH",2434
2020-07,Anxiety Disorders,RaceEthnicity,Hispanic,3340
2020-07,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2775
2020-07,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2377
2020-07,Anxiety Disorders,RaceEthnicity,"White, NH",4279
2020-06,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4219
2020-06,Anxiety Disorders,RaceEthnicity,All,3576
2020-06,Anxiety Disorders,RaceEthnicity,"Asian, NH",2226
2020-06,Anxiety Disorders,RaceEthnicity,"Black, NH",2473
2020-06,Anxiety Disorders,RaceEthnicity,Hispanic,3445
2020-06,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2868
2020-06,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2191
2020-06,Anxiety Disorders,RaceEthnicity,"White, NH",4313
2020-05,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4023
2020-05,Anxiety Disorders,RaceEthnicity,All,3794
2020-05,Anxiety Disorders,RaceEthnicity,"Asian, NH",2230
2020-05,Anxiety Disorders,RaceEthnicity,"Black, NH",2682
2020-05,Anxiety Disorders,RaceEthnicity,Hispanic,3710
2020-05,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2940
2020-05,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2504
2020-05,Anxiety Disorders,RaceEthnicity,"White, NH",4499
2020-04,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",4360
2020-04,Anxiety Disorders,RaceEthnicity,All,3813
2020-04,Anxiety Disorders,RaceEthnicity,"Asian, NH",2302
2020-04,Anxiety Disorders,RaceEthnicity,"Black, NH",2779
2020-04,Anxiety Disorders,RaceEthnicity,Hispanic,3755
2020-04,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2961
2020-04,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",2541
2020-04,Anxiety Disorders,RaceEthnicity,"White, NH",4566
2020-03,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3152
2020-03,Anxiety Disorders,RaceEthnicity,All,3008
2020-03,Anxiety Disorders,RaceEthnicity,"Asian, NH",1825
2020-03,Anxiety Disorders,RaceEthnicity,"Black, NH",1949
2020-03,Anxiety Disorders,RaceEthnicity,Hispanic,2702
2020-03,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2228
2020-03,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1765
2020-03,Anxiety Disorders,RaceEthnicity,"White, NH",3849
2020-02,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3157
2020-02,Anxiety Disorders,RaceEthnicity,All,2873
2020-02,Anxiety Disorders,RaceEthnicity,"Asian, NH",1639
2020-02,Anxiety Disorders,RaceEthnicity,"Black, NH",1811
2020-02,Anxiety Disorders,RaceEthnicity,Hispanic,2464
2020-02,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2047
2020-02,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1729
2020-02,Anxiety Disorders,RaceEthnicity,"White, NH",3688
2020-01,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",2830
2020-01,Anxiety Disorders,RaceEthnicity,All,2787
2020-01,Anxiety Disorders,RaceEthnicity,"Asian, NH",1513
2020-01,Anxiety Disorders,RaceEthnicity,"Black, NH",1780
2020-01,Anxiety Disorders,RaceEthnicity,Hispanic,2359
2020-01,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",1997
2020-01,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1606
2020-01,Anxiety Disorders,RaceEthnicity,"White, NH",3616
2019-12,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",2955
2019-12,Anxiety Disorders,RaceEthnicity,All,2678
2019-12,Anxiety Disorders,RaceEthnicity,"Asian, NH",1460
2019-12,Anxiety Disorders,RaceEthnicity,"Black, NH",1707
2019-12,Anxiety Disorders,RaceEthnicity,Hispanic,2333
2019-12,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",1880
2019-12,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1556
2019-12,Anxiety Disorders,RaceEthnicity,"White, NH",3460
2019-11,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3061
2019-11,Anxiety Disorders,RaceEthnicity,All,2786
2019-11,Anxiety Disorders,RaceEthnicity,"Asian, NH",1640
2019-11,Anxiety Disorders,RaceEthnicity,"Black, NH",1800
2019-11,Anxiety Disorders,RaceEthnicity,Hispanic,2465
2019-11,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2033
2019-11,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1873
2019-11,Anxiety Disorders,RaceEthnicity,"White, NH",3544
2019-10,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3017
2019-10,Anxiety Disorders,RaceEthnicity,All,2886
2019-10,Anxiety Disorders,RaceEthnicity,"Asian, NH",1708
2019-10,Anxiety Disorders,RaceEthnicity,"Black, NH",1839
2019-10,Anxiety Disorders,RaceEthnicity,Hispanic,2665
2019-10,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2260
2019-10,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1905
2019-10,Anxiety Disorders,RaceEthnicity,"White, NH",3665
2019-09,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3133
2019-09,Anxiety Disorders,RaceEthnicity,All,2919
2019-09,Anxiety Disorders,RaceEthnicity,"Asian, NH",1706
2019-09,Anxiety Disorders,RaceEthnicity,"Black, NH",1848
2019-09,Anxiety Disorders,RaceEthnicity,Hispanic,2676
2019-09,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2265
2019-09,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1599
2019-09,Anxiety Disorders,RaceEthnicity,"White, NH",3700
2019-08,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3210
2019-08,Anxiety Disorders,RaceEthnicity,All,2990
2019-08,Anxiety Disorders,RaceEthnicity,"Asian, NH",1705
2019-08,Anxiety Disorders,RaceEthnicity,"Black, NH",1937
2019-08,Anxiety Disorders,RaceEthnicity,Hispanic,2802
2019-08,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2424
2019-08,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1692
2019-08,Anxiety Disorders,RaceEthnicity,"White, NH",3731
2019-07,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3150
2019-07,Anxiety Disorders,RaceEthnicity,All,2921
2019-07,Anxiety Disorders,RaceEthnicity,"Asian, NH",1739
2019-07,Anxiety Disorders,RaceEthnicity,"Black, NH",1977
2019-07,Anxiety Disorders,RaceEthnicity,Hispanic,2852
2019-07,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2329
2019-07,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1871
2019-07,Anxiety Disorders,RaceEthnicity,"White, NH",3612
2019-06,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3251
2019-06,Anxiety Disorders,RaceEthnicity,All,2809
2019-06,Anxiety Disorders,RaceEthnicity,"Asian, NH",1644
2019-06,Anxiety Disorders,RaceEthnicity,"Black, NH",1853
2019-06,Anxiety Disorders,RaceEthnicity,Hispanic,2675
2019-06,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2233
2019-06,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1737
2019-06,Anxiety Disorders,RaceEthnicity,"White, NH",3522
2019-05,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3162
2019-05,Anxiety Disorders,RaceEthnicity,All,2768
2019-05,Anxiety Disorders,RaceEthnicity,"Asian, NH",1642
2019-05,Anxiety Disorders,RaceEthnicity,"Black, NH",1824
2019-05,Anxiety Disorders,RaceEthnicity,Hispanic,2580
2019-05,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2175
2019-05,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1581
2019-05,Anxiety Disorders,RaceEthnicity,"White, NH",3503
2019-04,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3150
2019-04,Anxiety Disorders,RaceEthnicity,All,2749
2019-04,Anxiety Disorders,RaceEthnicity,"Asian, NH",1552
2019-04,Anxiety Disorders,RaceEthnicity,"Black, NH",1800
2019-04,Anxiety Disorders,RaceEthnicity,Hispanic,2486
2019-04,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2192
2019-04,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1618
2019-04,Anxiety Disorders,RaceEthnicity,"White, NH",3494
2019-03,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",2976
2019-03,Anxiety Disorders,RaceEthnicity,All,2677
2019-03,Anxiety Disorders,RaceEthnicity,"Asian, NH",1575
2019-03,Anxiety Disorders,RaceEthnicity,"Black, NH",1748
2019-03,Anxiety Disorders,RaceEthnicity,Hispanic,2351
2019-03,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2108
2019-03,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1411
2019-03,Anxiety Disorders,RaceEthnicity,"White, NH",3407
2019-02,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3037
2019-02,Anxiety Disorders,RaceEthnicity,All,2581
2019-02,Anxiety Disorders,RaceEthnicity,"Asian, NH",1592
2019-02,Anxiety Disorders,RaceEthnicity,"Black, NH",1689
2019-02,Anxiety Disorders,RaceEthnicity,Hispanic,2274
2019-02,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2046
2019-02,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1479
2019-02,Anxiety Disorders,RaceEthnicity,"White, NH",3303
2019-01,Anxiety Disorders,RaceEthnicity,"AI/AN, NH",3085
2019-01,Anxiety Disorders,RaceEthnicity,All,2528
2019-01,Anxiety Disorders,RaceEthnicity,"Asian, NH",1489
2019-01,Anxiety Disorders,RaceEthnicity,"Black, NH",1652
2019-01,Anxiety Disorders,RaceEthnicity,Hispanic,2250
2019-01,Anxiety Disorders,RaceEthnicity,"Multiple/Other, NH",2027
2019-01,Anxiety Disorders,RaceEthnicity,"NHOPI, NH",1327
2019-01,Anxiety Disorders,RaceEthnicity,"White, NH",3210
2025-12,Any Mental Health,RaceEthnicity,"AI/AN, NH",5094
2025-12,Any Mental Health,RaceEthnicity,All,4707
2025-12,Any Mental Health,RaceEthnicity,"Asian, NH",3007
2025-12,Any Mental Health,RaceEthnicity,"Black, NH",3995
2025-12,Any Mental Health,RaceEthnicity,Hispanic,3465
2025-12,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",3824
2025-12,Any Mental Health,RaceEthnicity,"NHOPI, NH",2889
2025-12,Any Mental Health,RaceEthnicity,"White, NH",5503
2025-11,Any Mental Health,RaceEthnicity,"AI/AN, NH",5556
2025-11,Any Mental Health,RaceEthnicity,All,5204
2025-11,Any Mental Health,RaceEthnicity,"Asian, NH",3371
2025-11,Any Mental Health,RaceEthnicity,"Black, NH",4525
2025-11,Any Mental Health,RaceEthnicity,Hispanic,3878
2025-11,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4444
2025-11,Any Mental Health,RaceEthnicity,"NHOPI, NH",3185
2025-11,Any Mental Health,RaceEthnicity,"White, NH",5970
2025-10,Any Mental Health,RaceEthnicity,"AI/AN, NH",5695
2025-10,Any Mental Health,RaceEthnicity,All,5284
2025-10,Any Mental Health,RaceEthnicity,"Asian, NH",3468
2025-10,Any Mental Health,RaceEthnicity,"Black, NH",4540
2025-10,Any Mental Health,RaceEthnicity,Hispanic,3941
2025-10,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4449
2025-10,Any Mental Health,RaceEthnicity,"NHOPI, NH",3243
2025-10,Any Mental Health,RaceEthnicity,"White, NH",6075
2025-09,Any Mental Health,RaceEthnicity,"AI/AN, NH",5423
2025-09,Any Mental Health,RaceEthnicity,All,5201
2025-09,Any Mental Health,RaceEthnicity,"Asian, NH",3390
2025-09,Any Mental Health,RaceEthnicity,"Black, NH",4400
2025-09,Any Mental Health,RaceEthnicity,Hispanic,3904
2025-09,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4411
2025-09,Any Mental Health,RaceEthnicity,"NHOPI, NH",3216
2025-09,Any Mental Health,RaceEthnicity,"White, NH",5993
2025-08,Any Mental Health,RaceEthnicity,"AI/AN, NH",5467
2025-08,Any Mental Health,RaceEthnicity,All,5169
2025-08,Any Mental Health,RaceEthnicity,"Asian, NH",3377
2025-08,Any Mental Health,RaceEthnicity,"Black, NH",4437
2025-08,Any Mental Health,RaceEthnicity,Hispanic,3888
2025-08,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4286
2025-08,Any Mental Health,RaceEthnicity,"NHOPI, NH",3167
2025-08,Any Mental Health,RaceEthnicity,"White, NH",5914
2025-07,Any Mental Health,RaceEthnicity,"AI/AN, NH",5719
2025-07,Any Mental Health,RaceEthnicity,All,5249
2025-07,Any Mental Health,RaceEthnicity,"Asian, NH",3291
2025-07,Any Mental Health,RaceEthnicity,"Black, NH",4584
2025-07,Any Mental Health,RaceEthnicity,Hispanic,4010
2025-07,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4315
2025-07,Any Mental Health,RaceEthnicity,"NHOPI, NH",3255
2025-07,Any Mental Health,RaceEthnicity,"White, NH",5943
2025-06,Any Mental Health,RaceEthnicity,"AI/AN, NH",5615
2025-06,Any Mental Health,RaceEthnicity,All,5242
2025-06,Any Mental Health,RaceEthnicity,"Asian, NH",3327
2025-06,Any Mental Health,RaceEthnicity,"Black, NH",4574
2025-06,Any Mental Health,RaceEthnicity,Hispanic,3978
2025-06,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4433
2025-06,Any Mental Health,RaceEthnicity,"NHOPI, NH",3206
2025-06,Any Mental Health,RaceEthnicity,"White, NH",5948
2025-05,Any Mental Health,RaceEthnicity,"AI/AN, NH",5577
2025-05,Any Mental Health,RaceEthnicity,All,5190
2025-05,Any Mental Health,RaceEthnicity,"Asian, NH",3418
2025-05,Any Mental Health,RaceEthnicity,"Black, NH",4496
2025-05,Any Mental Health,RaceEthnicity,Hispanic,3821
2025-05,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4356
2025-05,Any Mental Health,RaceEthnicity,"NHOPI, NH",3109
2025-05,Any Mental Health,RaceEthnicity,"White, NH",5992
2025-04,Any Mental Health,RaceEthnicity,"AI/AN, NH",5643
2025-04,Any Mental Health,RaceEthnicity,All,5219
2025-04,Any Mental Health,RaceEthnicity,"Asian, NH",3478
2025-04,Any Mental Health,RaceEthnicity,"Black, NH",4512
2025-04,Any Mental Health,RaceEthnicity,Hispanic,3797
2025-04,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4290
2025-04,Any Mental Health,RaceEthnicity,"NHOPI, NH",3146
2025-04,Any Mental Health,RaceEthnicity,"White, NH",6065
2025-03,Any Mental Health,RaceEthnicity,"AI/AN, NH",5552
2025-03,Any Mental Health,RaceEthnicity,All,5177
2025-03,Any Mental Health,RaceEthnicity,"Asian, NH",3377
2025-03,Any Mental Health,RaceEthnicity,"Black, NH",4456
2025-03,Any Mental Health,RaceEthnicity,Hispanic,3747
2025-03,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4340
2025-03,Any Mental Health,RaceEthnicity,"NHOPI, NH",3102
2025-03,Any Mental Health,RaceEthnicity,"White, NH",6017
2025-02,Any Mental Health,RaceEthnicity,"AI/AN, NH",5242
2025-02,Any Mental Health,RaceEthnicity,All,4884
2025-02,Any Mental Health,RaceEthnicity,"Asian, NH",3135
2025-02,Any Mental Health,RaceEthnicity,"Black, NH",4191
2025-02,Any Mental Health,RaceEthnicity,Hispanic,3529
2025-02,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",4094
2025-02,Any Mental Health,RaceEthnicity,"NHOPI, NH",2788
2025-02,Any Mental Health,RaceEthnicity,"White, NH",5679
2025-01,Any Mental Health,RaceEthnicity,"AI/AN, NH",5263
2025-01,Any Mental Health,RaceEthnicity,All,4780
2025-01,Any Mental Health,RaceEthnicity,"Asian, NH",3033
2025-01,Any Mental Health,RaceEthnicity,"Black, NH",4029
2025-01,Any Mental Health,RaceEthnicity,Hispanic,3416
2025-01,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",3892
2025-01,Any Mental Health,RaceEthnicity,"NHOPI, NH",2658
2025-01,Any Mental Health,RaceEthnicity,"White, NH",5644
2024-12,Any Mental Health,RaceEthnicity,"AI/AN, NH",5205
2024-12,Any Mental Health,RaceEthnicity,All,4613
2024-12,Any Mental Health,RaceEthnicity,"Asian, NH",3014
2024-12,Any Mental Health,RaceEthnicity,"Black, NH",3983
2024-12,Any Mental Health,RaceEthnicity,Hispanic,3312
2024-12,Any Mental Health,RaceEthnicity,"Multiple/Other, NH",3678
2024-12,Any Mental Health,RaceEthnicity,"NHOPI, NH",2767
2024-12,Any Mental Health,RaceEthnicity,"White, NH",5415
2024-11,Any Mental Health,RaceEthnicity,"AI/AN, NH",5701
2024-11,Any Mental Health,RaceEthnicity,All,5023
