month_end,condition,demographics_type,demographics_values,rate_per_100000_visits
2024-09,Trauma and Stressor-related Disorders,Age,65+ years,237
2024-09,Trauma and Stressor-related Disorders,Age,All,404
2024-08,Trauma and Stressor-related Disorders,Age,12-17 years,742
2024-08,Trauma and Stressor-related Disorders,Age,18-34 years,496
2024-08,Trauma and Stressor-related Disorders,Age,35-64 years,495
2024-08,Trauma and Stressor-related Disorders,Age,65+ years,238
2024-08,Trauma and Stressor-related Disorders,Age,All,399
2024-07,Trauma and Stressor-related Disorders,Age,12-17 years,781
2024-07,Trauma and Stressor-related Disorders,Age,18-34 years,492
2024-07,Trauma and Stressor-related Disorders,Age,35-64 years,487
2024-07,Trauma and Stressor-related Disorders,Age,65+ years,229
2024-07,Trauma and Stressor-related Disorders,Age,All,394
2024-06,Trauma and Stressor-related Disorders,Age,12-17 years,798
2024-06,Trauma and Stressor-related Disorders,Age,18-34 years,494
2024-06,Trauma and Stressor-related Disorders,Age,35-64 years,488
2024-06,Trauma and Stressor-related Disorders,Age,65+ years,237
2024-06,Trauma and Stressor-related Disorders,Age,All,396
2024-05,Trauma and Stressor-related Disorders,Age,12-17 years,869
2024-05,Trauma and Stressor-related Disorders,Age,18-34 years,492
2024-05,Trauma and Stressor-related Disorders,Age,35-64 years,482
2024-05,Trauma and Stressor-related Disorders,Age,65+ years,232
2024-05,Trauma and Stressor-related Disorders,Age,All,395
2024-04,Trauma and Stressor-related Disorders,Age,12-17 years,846
2024-04,Trauma and Stressor-related Disorders,Age,18-34 years,501
2024-04,Trauma and Stressor-related Disorders,Age,35-64 years,483
2024-04,Trauma and Stressor-related Disorders,Age,65+ years,235
2024-04,Trauma and Stressor-related Disorders,Age,All,398
2024-03,Trauma and Stressor-related Disorders,Age,12-17 years,858
2024-03,Trauma and Stressor-related Disorders,Age,18-34 years,490
2024-03,Trauma and Stressor-related Disorders,Age,35-64 years,488
2024-03,Trauma and Stressor-related Disorders,Age,65+ years,232
2024-03,Trauma and Stressor-related Disorders,Age,All,393
2024-02,Trauma and Stressor-related Disorders,Age,12-17 years,829
2024-02,Trauma and Stressor-related Disorders,Age,18-34 years,487
2024-02,Trauma and Stressor-related Disorders,Age,35-64 years,490
2024-02,Trauma and Stressor-related Disorders,Age,65+ years,233
2024-02,Trauma and Stressor-related Disorders,Age,All,394
2024-01,Trauma and Stressor-related Disorders,Age,12-17 years,849
2024-01,Trauma and Stressor-related Disorders,Age,18-34 years,476
2024-01,Trauma and Stressor-related Disorders,Age,35-64 years,472
2024-01,Trauma and Stressor-related Disorders,Age,65+ years,229
2024-01,Trauma and Stressor-related Disorders,Age,All,385
2023-12,Trauma and Stressor-related Disorders,Age,12-17 years,730
2023-12,Trauma and Stressor-related Disorders,Age,18-34 years,443
2023-12,Trauma and Stressor-related Disorders,Age,35-64 years,444
2023-12,Trauma and Stressor-related Disorders,Age,65+ years,210
2023-12,Trauma and Stressor-related Disorders,Age,All,343
2023-11,Trauma and Stressor-related Disorders,Age,12-17 years,837
2023-11,Trauma and Stressor-related Disorders,Age,18-34 years,488
2023-11,Trauma and Stressor-related Disorders,Age,35-64 years,482
2023-11,Trauma and Stressor-related Disorders,Age,65+ years,223
2023-11,Trauma and Stressor-related Disorders,Age,All,381
2023-10,Trauma and Stressor-related Disorders,Age,12-17 years,889
2023-10,Trauma and Stressor-related Disorders,Age,18-34 years,503
2023-10,Trauma and Stressor-related Disorders,Age,35-64 years,504
2023-10,Trauma and Stressor-related Disorders,Age,65+ years,231
2023-10,Trauma and Stressor-related Disorders,Age,All,406
2023-09,Trauma and Stressor-related Disorders,Age,12-17 years,771
2023-09,Trauma and Stressor-related Disorders,Age,18-34 years,496
2023-09,Trauma and Stressor-related Disorders,Age,35-64 years,490
2023-09,Trauma and Stressor-related Disorders,Age,65+ years,237
2023-09,Trauma and Stressor-related Disorders,Age,All,399
2023-08,Trauma and Stressor-related Disorders,Age,12-17 years,707
2023-08,Trauma and Stressor-related Disorders,Age,18-34 years,505
2023-08,Trauma and Stressor-related Disorders,Age,35-64 years,490
2023-08,Trauma and Stressor-related Disorders,Age,65+ years,233
2023-08,Trauma and Stressor-related Disorders,Age,All,397
2023-07,Trauma and Stressor-related Disorders,Age,12-17 years,763
2023-07,Trauma and Stressor-related Disorders,Age,18-34 years,510
2023-07,Trauma and Stressor-related Disorders,Age,35-64 years,501
2023-07,Trauma and Stressor-related Disorders,Age,65+ years,225
2023-07,Trauma and Stressor-related Disorders,Age,All,402
2023-06,Trauma and Stressor-related Disorders,Age,12-17 years,819
2023-06,Trauma and Stressor-related Disorders,Age,18-34 years,515
2023-06,Trauma and Stressor-related Disorders,Age,35-64 years,500
2023-06,Trauma and Stressor-related Disorders,Age,65+ years,239
2023-06,Trauma and Stressor-related Disorders,Age,All,406
2023-05,Trauma and Stressor-related Disorders,Age,12-17 years,939
2023-05,Trauma and Stressor-related Disorders,Age,18-34 years,520
2023-05,Trauma and Stressor-related Disorders,Age,35-64 years,505
2023-05,Trauma and Stressor-related Disorders,Age,65+ years,232
2023-05,Trauma and Stressor-related Disorders,Age,All,413
2023-04,Trauma and Stressor-related Disorders,Age,12-17 years,918
2023-04,Trauma and Stressor-related Disorders,Age,18-34 years,520
2023-04,Trauma and Stressor-related Disorders,Age,35-64 years,508
2023-04,Trauma and Stressor-related Disorders,Age,65+ years,239
2023-04,Trauma and Stressor-related Disorders,Age,All,413
2023-03,Trauma and Stressor-related Disorders,Age,12-17 years,1032
2023-03,Trauma and Stressor-related Disorders,Age,18-34 years,521
2023-03,Trauma and Stressor-related Disorders,Age,35-64 years,507
2023-03,Trauma and Stressor-related Disorders,Age,65+ years,232
2023-03,Trauma and Stressor-related Disorders,Age,All,419
2023-02,Trauma and Stressor-related Disorders,Age,12-17 years,977
2023-02,Trauma and Stressor-related Disorders,Age,18-34 years,536
2023-02,Trauma and Stressor-related Disorders,Age,35-64 years,506
2023-02,Trauma and Stressor-related Disorders,Age,65+ years,237
2023-02,Trauma and Stressor-related Disorders,Age,All,420
2023-01,Trauma and Stressor-related Disorders,Age,12-17 years,979
2023-01,Trauma and Stressor-related Disorders,Age,18-34 years,518
2023-01,Trauma and Stressor-related Disorders,Age,35-64 years,501
2023-01,Trauma and Stressor-related Disorders,Age,65+ years,236
2023-01,Trauma and Stressor-related Disorders,Age,All,417
2022-12,Trauma and Stressor-related Disorders,Age,12-17 years,755
2022-12,Trauma and Stressor-related Disorders,Age,18-34 years,468
2022-12,Trauma and Stressor-related Disorders,Age,35-64 years,454
2022-12,Trauma and Stressor-related Disorders,Age,65+ years,216
2022-12,Trauma and Stressor-related Disorders,Age,All,357
2022-11,Trauma and Stressor-related Disorders,Age,12-17 years,734
2022-11,Trauma and Stressor-related Disorders,Age,18-34 years,459
2022-11,Trauma and Stressor-related Disorders,Age,35-64 years,458
2022-11,Trauma and Stressor-related Disorders,Age,65+ years,224
2022-11,Trauma and Stressor-related Disorders,Age,All,353
2022-10,Trauma and Stressor-related Disorders,Age,12-17 years,802
2022-10,Trauma and Stressor-related Disorders,Age,18-34 years,500
2022-10,Trauma and Stressor-related Disorders,Age,35-64 years,474
2022-10,Trauma and Stressor-related Disorders,Age,65+ years,223
2022-10,Trauma and Stressor-related Disorders,Age,All,377
2022-09,Trauma and Stressor-related Disorders,Age,12-17 years,762
2022-09,Trauma and Stressor-related Disorders,Age,18-34 years,503
2022-09,Trauma and Stressor-related Disorders,Age,35-64 years,487
2022-09,Trauma and Stressor-related Disorders,Age,65+ years,227
2022-09,Trauma and Stressor-related Disorders,Age,All,390
2022-08,Trauma and Stressor-related Disorders,Age,12-17 years,688
2022-08,Trauma and Stressor-related Disorders,Age,18-34 years,504
2022-08,Trauma and Stressor-related Disorders,Age,35-64 years,475
2022-08,Trauma and Stressor-related Disorders,Age,65+ years,223
2022-08,Trauma and Stressor-related Disorders,Age,All,385
2022-07,Trauma and Stressor-related Disorders,Age,12-17 years,735
2022-07,Trauma and Stressor-related Disorders,Age,18-34 years,489
2022-07,Trauma and Stressor-related Disorders,Age,35-64 years,470
2022-07,Trauma and Stressor-related Disorders,Age,65+ years,214
2022-07,Trauma and Stressor-related Disorders,Age,All,379
2022-06,Trauma and Stressor-related Disorders,Age,12-17 years,860
2022-06,Trauma and Stressor-related Disorders,Age,18-34 years,504
2022-06,Trauma and Stressor-related Disorders,Age,35-64 years,475
2022-06,Trauma and Stressor-related Disorders,Age,65+ years,227
2022-06,Trauma and Stressor-related Disorders,Age,All,391
2022-05,Trauma and Stressor-related Disorders,Age,12-17 years,898
2022-05,Trauma and Stressor-related Disorders,Age,18-34 years,510
2022-05,Trauma and Stressor-related Disorders,Age,35-64 years,487
2022-05,Trauma and Stressor-related Disorders,Age,65+ years,216
2022-05,Trauma and Stressor-related Disorders,Age,All,398
2022-04,Trauma and Stressor-related Disorders,Age,12-17 years,883
2022-04,Trauma and Stressor-related Disorders,Age,18-34 years,523
2022-04,Trauma and Stressor-related Disorders,Age,35-64 years,510
2022-04,Trauma and Stressor-related Disorders,Age,65+ years,228
2022-04,Trauma and Stressor-related Disorders,Age,All,415
2022-03,Trauma and Stressor-related Disorders,Age,12-17 years,1054
2022-03,Trauma and Stressor-related Disorders,Age,18-34 years,544
2022-03,Trauma and Stressor-related Disorders,Age,35-64 years,527
2022-03,Trauma and Stressor-related Disorders,Age,65+ years,231
2022-03,Trauma and Stressor-related Disorders,Age,All,441
2022-02,Trauma and Stressor-related Disorders,Age,12-17 years,1121
2022-02,Trauma and Stressor-related Disorders,Age,18-34 years,573
2022-02,Trauma and Stressor-related Disorders,Age,35-64 years,529
2022-02,Trauma and Stressor-related Disorders,Age,65+ years,234
2022-02,Trauma and Stressor-related Disorders,Age,All,454
2022-01,Trauma and Stressor-related Disorders,Age,12-17 years,810
2022-01,Trauma and Stressor-related Disorders,Age,18-34 years,449
2022-01,Trauma and Stressor-related Disorders,Age,35-64 years,432
2022-01,Trauma and Stressor-related Disorders,Age,65+ years,216
2022-01,Trauma and Stressor-related Disorders,Age,All,368
2021-12,Trauma and Stressor-related Disorders,Age,12-17 years,861
2021-12,Trauma and Stressor-related Disorders,Age,18-34 years,422
2021-12,Trauma and Stressor-related Disorders,Age,35-64 years,428
2021-12,Trauma and Stressor-related Disorders,Age,65+ years,200
2021-12,Trauma and Stressor-related Disorders,Age,All,351
2021-11,Trauma and Stressor-related Disorders,Age,12-17 years,917
2021-11,Trauma and Stressor-related Disorders,Age,18-34 years,509
2021-11,Trauma and Stressor-related Disorders,Age,35-64 years,477
2021-11,Trauma and Stressor-related Disorders,Age,65+ years,216
2021-11,Trauma and Stressor-related Disorders,Age,All,396
2021-10,Trauma and Stressor-related Disorders,Age,12-17 years,897
2021-10,Trauma and Stressor-related Disorders,Age,18-34 years,523
2021-10,Trauma and Stressor-related Disorders,Age,35-64 years,498
2021-10,Trauma and Stressor-related Disorders,Age,65+ years,226
2021-10,Trauma and Stressor-related Disorders,Age,All,414
2021-09,Trauma and Stressor-related Disorders,Age,12-17 years,744
2021-09,Trauma and Stressor-related Disorders,Age,18-34 years,498
2021-09,Trauma and Stressor-related Disorders,Age,35-64 years,474
2021-09,Trauma and Stressor-related Disorders,Age,65+ years,219
2021-09,Trauma and Stressor-related Disorders,Age,All,391
2021-08,Trauma and Stressor-related Disorders,Age,12-17 years,600
2021-08,Trauma and Stressor-related Disorders,Age,18-34 years,468
2021-08,Trauma and Stressor-related Disorders,Age,35-64 years,454
2021-08,Trauma and Stressor-related Disorders,Age,65+ years,222
2021-08,Trauma and Stressor-related Disorders,Age,All,368
2021-07,Trauma and Stressor-related Disorders,Age,12-17 years,737
2021-07,Trauma and Stressor-related Disorders,Age,18-34 years,497
2021-07,Trauma and Stressor-related Disorders,Age,35-64 years,485
2021-07,Trauma and Stressor-related Disorders,Age,65+ years,218
2021-07,Trauma and Stressor-related Disorders,Age,All,391
2021-06,Trauma and Stressor-related Disorders,Age,12-17 years,843
2021-06,Trauma and Stressor-related Disorders,Age,18-34 years,539
2021-06,Trauma and Stressor-related Disorders,Age,35-64 years,518
2021-06,Trauma and Stressor-related Disorders,Age,65+ years,232
2021-06,Trauma and Stressor-related Disorders,Age,All,423
2021-05,Trauma and Stressor-related Disorders,Age,12-17 years,1020
2021-05,Trauma and Stressor-related Disorders,Age,18-34 years,550
2021-05,Trauma and Stressor-related Disorders,Age,35-64 years,523
2021-05,Trauma and Stressor-related Disorders,Age,65+ years,234
2021-05,Trauma and Stressor-related Disorders,Age,All,441
2021-04,Trauma and Stressor-related Disorders,Age,12-17 years,940
2021-04,Trauma and Stressor-related Disorders,Age,18-34 years,548
2021-04,Trauma and Stressor-related Disorders,Age,35-64 years,521
2021-04,Trauma and Stressor-related Disorders,Age,65+ years,238
2021-04,Trauma and Stressor-related Disorders,Age,All,443
2021-03,Trauma and Stressor-related Disorders,Age,12-17 years,1046
2021-03,Trauma and Stressor-related Disorders,Age,18-34 years,597
2021-03,Trauma and Stressor-related Disorders,Age,35-64 years,558
2021-03,Trauma and Stressor-related Disorders,Age,65+ years,243
2021-03,Trauma and Stressor-related Disorders,Age,All,477
2021-02,Trauma and Stressor-related Disorders,Age,12-17 years,1157
2021-02,Trauma and Stressor-related Disorders,Age,18-34 years,629
2021-02,Trauma and Stressor-related Disorders,Age,35-64 years,568
2021-02,Trauma and Stressor-related Disorders,Age,65+ years,245
2021-02,Trauma and Stressor-related Disorders,Age,All,497
2021-01,Trauma and Stressor-related Disorders,Age,12-17 years,1071
2021-01,Trauma and Stressor-related Disorders,Age,18-34 years,583
2021-01,Trauma and Stressor-related Disorders,Age,35-64 years,536
2021-01,Trauma and Stressor-related Disorders,Age,65+ years,238
2021-01,Trauma and Stressor-related Disorders,Age,All,469
2020-12,Trauma and Stressor-related Disorders,Age,12-17 years,1003
2020-12,Trauma and Stressor-related Disorders,Age,18-34 years,567
2020-12,Trauma and Stressor-related Disorders,Age,35-64 years,516
2020-12,Trauma and Stressor-related Disorders,Age,65+ years,222
2020-12,Trauma and Stressor-related Disorders,Age,All,445
2020-11,Trauma and Stressor-related Disorders,Age,12-17 years,1006
2020-11,Trauma and Stressor-related Disorders,Age,18-34 years,568
2020-11,Trauma and Stressor-related Disorders,Age,35-64 years,526
2020-11,Trauma and Stressor-related Disorders,Age,65+ years,230
2020-11,Trauma and Stressor-related Disorders,Age,All,455
2020-10,Trauma and Stressor-related Disorders,Age,12-17 years,1000
2020-10,Trauma and Stressor-related Disorders,Age,18-34 years,603
2020-10,Trauma and Stressor-related Disorders,Age,35-64 years,560
2020-10,Trauma and Stressor-related Disorders,Age,65+ years,238
2020-10,Trauma and Stressor-related Disorders,Age,All,483
2020-09,Trauma and Stressor-related Disorders,Age,12-17 years,947
2020-09,Trauma and Stressor-related Disorders,Age,18-34 years,624
2020-09,Trauma and Stressor-related Disorders,Age,35-64 years,587
2020-09,Trauma and Stressor-related Disorders,Age,65+ years,242
2020-09,Trauma and Stressor-related Disorders,Age,All,496
2020-08,Trauma and Stressor-related Disorders,Age,12-17 years,858
2020-08,Trauma and Stressor-related Disorders,Age,18-34 years,634
2020-08,Trauma and Stressor-related Disorders,Age,35-64 years,605
2020-08,Trauma and Stressor-related Disorders,Age,65+ years,257
2020-08,Trauma and Stressor-related Disorders,Age,All,506
2020-07,Trauma and Stressor-related Disorders,Age,12-17 years,840
2020-07,Trauma and Stressor-related Disorders,Age,18-34 years,601
2020-07,Trauma and Stressor-related Disorders,Age,35-64 years,587
2020-07,Trauma and Stressor-related Disorders,Age,65+ years,254
2020-07,Trauma and Stressor-related Disorders,Age,All,492
2020-06,Trauma and Stressor-related Disorders,Age,12-17 years,907
2020-06,Trauma and Stressor-related Disorders,Age,18-34 years,645
2020-06,Trauma and Stressor-related Disorders,Age,35-64 years,614
2020-06,Trauma and Stressor-related Disorders,Age,65+ years,250
2020-06,Trauma and Stressor-related Disorders,Age,All,514
2020-05,Trauma and Stressor-related Disorders,Age,12-17 years,1087
2020-05,Trauma and Stressor-related Disorders,Age,18-34 years,710
2020-05,Trauma and Stressor-related Disorders,Age,35-64 years,642
2020-05,Trauma and Stressor-related Disorders,Age,65+ years,263
2020-05,Trauma and Stressor-related Disorders,Age,All,549
2020-04,Trauma and Stressor-related Disorders,Age,12-17 years,1274
2020-04,Trauma and Stressor-related Disorders,Age,18-34 years,724
2020-04,Trauma and Stressor-related Disorders,Age,35-64 years,632
2020-04,Trauma and Stressor-related Disorders,Age,65+ years,262
2020-04,Trauma and Stressor-related Disorders,Age,All,555
2020-03,Trauma and Stressor-related Disorders,Age,12-17 years,992
2020-03,Trauma and Stressor-related Disorders,Age,18-34 years,563
2020-03,Trauma and Stressor-related Disorders,Age,35-64 years,547
2020-03,Trauma and Stressor-related Disorders,Age,65+ years,232
2020-03,Trauma and Stressor-related Disorders,Age,All,455
2020-02,Trauma and Stressor-related Disorders,Age,12-17 years,842
2020-02,Trauma and Stressor-related Disorders,Age,18-34 years,579
2020-02,Trauma and Stressor-related Disorders,Age,35-64 years,563
2020-02,Trauma and Stressor-related Disorders,Age,65+ years,229
2020-02,Trauma and Stressor-related Disorders,Age,All,446
2020-01,Trauma and Stressor-related Disorders,Age,12-17 years,815
2020-01,Trauma and Stressor-related Disorders,Age,18-34 years,545
2020-01,Trauma and Stressor-related Disorders,Age,35-64 years,544
2020-01,Trauma and Stressor-related Disorders,Age,65+ years,219
2020-01,Trauma and Stressor-related Disorders,Age,All,425
2019-12,Trauma and Stressor-related Disorders,Age,12-17 years,758
2019-12,Trauma and Stressor-related Disorders,Age,18-34 years,532
2019-12,Trauma and Stressor-related Disorders,Age,35-64 years,537
2019-12,Trauma and Stressor-related Disorders,Age,65+ years,220
2019-12,Trauma and Stressor-related Disorders,Age,All,405
2019-11,Trauma and Stressor-related Disorders,Age,12-17 years,857
2019-11,Trauma and Stressor-related Disorders,Age,18-34 years,577
2019-11,Trauma and Stressor-related Disorders,Age,35-64 years,560
2019-11,Trauma and Stressor-related Disorders,Age,65+ years,225
2019-11,Trauma and Stressor-related Disorders,Age,All,439
2019-10,Trauma and Stressor-related Disorders,Age,12-17 years,867
2019-10,Trauma and Stressor-related Disorders,Age,18-34 years,589
2019-10,Trauma and Stressor-related Disorders,Age,35-64 years,567
2019-10,Trauma and Stressor-related Disorders,Age,65+ years,221
2019-10,Trauma and Stressor-related Disorders,Age,All,460
2019-09,Trauma and Stressor-related Disorders,Age,12-17 years,762
2019-09,Trauma and Stressor-related Disorders,Age,18-34 years,590
2019-09,Trauma and Stressor-related Disorders,Age,35-64 years,564
2019-09,Trauma and Stressor-related Disorders,Age,65+ years,231
2019-09,Trauma and Stressor-related Disorders,Age,All,457
2019-08,Trauma and Stressor-related Disorders,Age,12-17 years,690
2019-08,Trauma and Stressor-related Disorders,Age,18-34 years,594
2019-08,Trauma and Stressor-related Disorders,Age,35-64 years,576
2019-08,Trauma and Stressor-related Disorders,Age,65+ years,233
2019-08,Trauma and Stressor-related Disorders,Age,All,458
2019-07,Trauma and Stressor-related Disorders,Age,12-17 years,637
2019-07,Trauma and Stressor-related Disorders,Age,18-34 years,564
2019-07,Trauma and Stressor-related Disorders,Age,35-64 years,552
2019-07,Trauma and Stressor-related Disorders,Age,65+ years,225
2019-07,Trauma and Stressor-related Disorders,Age,All,436
2019-06,Trauma and Stressor-related Disorders,Age,12-17 years,739
2019-06,Trauma and Stressor-related Disorders,Age,18-34 years,550
2019-06,Trauma and Stressor-related Disorders,Age,35-64 years,534
2019-06,Trauma and Stressor-related Disorders,Age,65+ years,211
2019-06,Trauma and Stressor-related Disorders,Age,All,424
2019-05,Trauma and Stressor-related Disorders,Age,12-17 years,837
2019-05,Trauma and Stressor-related Disorders,Age,18-34 years,549
2019-05,Trauma and Stressor-related Disorders,Age,35-64 years,514
2019-05,Trauma and Stressor-related Disorders,Age,65+ years,207
2019-05,Trauma and Stressor-related Disorders,Age,All,423
2019-04,Trauma and Stressor-related Disorders,Age,12-17 years,794
2019-04,Trauma and Stressor-related Disorders,Age,18-34 years,552
2019-04,Trauma and Stressor-related Disorders,Age,35-64 years,528
2019-04,Trauma and Stressor-related Disorders,Age,65+ years,206
2019-04,Trauma and Stressor-related Disorders,Age,All,424
2019-03,Trauma and Stressor-related Disorders,Age,12-17 years,789
2019-03,Trauma and Stressor-related Disorders,Age,18-34 years,517
2019-03,Trauma and Stressor-related Disorders,Age,35-64 years,493
2019-03,Trauma and Stressor-related Disorders,Age,65+ years,193
2019-03,Trauma and Stressor-related Disorders,Age,All,396
2019-02,Trauma and Stressor-related Disorders,Age,12-17 years,765
2019-02,Trauma and Stressor-related Disorders,Age,18-34 years,507
2019-02,Trauma and Stressor-related Disorders,Age,35-64 years,485
2019-02,Trauma and Stressor-related Disorders,Age,65+ years,196
2019-02,Trauma and Stressor-related Disorders,Age,All,389
2019-01,Trauma and Stressor-related Disorders,Age,12-17 years,715
2019-01,Trauma and Stressor-related Disorders,Age,18-34 years,465
2019-01,Trauma and Stressor-related Disorders,Age,35-64 years,456
2019-01,Trauma and Stressor-related Disorders,Age,65+ years,193
2019-01,Trauma and Stressor-related Disorders,Age,All,366
