month_end,condition,demographics_type,demographics_values,rate_per_100000_visits
2022-09,Trauma and Stressor-related Disorders,Sex,All,390
2022-09,Trauma and Stressor-related Disorders,Sex,Female,415
2022-09,Trauma and Stressor-related Disorders,Sex,Male,361
2022-08,Trauma and Stressor-related Disorders,Sex,All,385
2022-08,Trauma and Stressor-related Disorders,Sex,Female,410
2022-08,Trauma and Stressor-related Disorders,Sex,Male,357
2022-07,Trauma and Stressor-related Disorders,Sex,All,379
2022-07,Trauma and Stressor-related Disorders,Sex,Female,401
2022-07,Trauma and Stressor-related Disorders,Sex,Male,354
2022-06,Trauma and Stressor-related Disorders,Sex,All,391
2022-06,Trauma and Stressor-related Disorders,Sex,Female,409
2022-06,Trauma and Stressor-related Disorders,Sex,Male,370
2022-05,Trauma and Stressor-related Disorders,Sex,All,398
2022-05,Trauma and Stressor-related Disorders,Sex,Female,425
2022-05,Trauma and Stressor-related Disorders,Sex,Male,368
2022-04,Trauma and Stressor-related Disorders,Sex,All,415
2022-04,Trauma and Stressor-related Disorders,Sex,Female,440
2022-04,Trauma and Stressor-related Disorders,Sex,Male,390
2022-03,Trauma and Stressor-related Disorders,Sex,All,441
2022-03,Trauma and Stressor-related Disorders,Sex,Female,467
2022-03,Trauma and Stressor-related Disorders,Sex,Male,415
2022-02,Trauma and Stressor-related Disorders,Sex,All,454
2022-02,Trauma and Stressor-related Disorders,Sex,Female,487
2022-02,Trauma and Stressor-related Disorders,Sex,Male,421
2022-01,Trauma and Stressor-related Disorders,Sex,All,368
2022-01,Trauma and Stressor-related Disorders,Sex,Female,381
2022-01,Trauma and Stressor-related Disorders,Sex,Male,356
2021-12,Trauma and Stressor-related Disorders,Sex,All,351
2021-12,Trauma and Stressor-related Disorders,Sex,Female,370
2021-12,Trauma and Stressor-related Disorders,Sex,Male,334
2021-11,Trauma and Stressor-related Disorders,Sex,All,396
2021-11,Trauma and Stressor-related Disorders,Sex,Female,425
2021-11,Trauma and Stressor-related Disorders,Sex,Male,368
2021-10,Trauma and Stressor-related Disorders,Sex,All,414
2021-10,Trauma and Stressor-related Disorders,Sex,Female,445
2021-10,Trauma and Stressor-related Disorders,Sex,Male,383
2021-09,Trauma and Stressor-related Disorders,Sex,All,391
2021-09,Trauma and Stressor-related Disorders,Sex,Female,421
2021-09,Trauma and Stressor-related Disorders,Sex,Male,361
2021-08,Trauma and Stressor-related Disorders,Sex,All,368
2021-08,Trauma and Stressor-related Disorders,Sex,Female,393
2021-08,Trauma and Stressor-related Disorders,Sex,Male,344
2021-07,Trauma and Stressor-related Disorders,Sex,All,391
2021-07,Trauma and Stressor-related Disorders,Sex,Female,416
2021-07,Trauma and Stressor-related Disorders,Sex,Male,367
2021-06,Trauma and Stressor-related Disorders,Sex,All,423
2021-06,Trauma and Stressor-related Disorders,Sex,Female,457
2021-06,Trauma and Stressor-related Disorders,Sex,Male,389
2021-05,Trauma and Stressor-related Disorders,Sex,All,441
2021-05,Trauma and Stressor-related Disorders,Sex,Female,477
2021-05,Trauma and Stressor-related Disorders,Sex,Male,405
2021-04,Trauma and Stressor-related Disorders,Sex,All,443
2021-04,Trauma and Stressor-related Disorders,Sex,Female,475
2021-04,Trauma and Stressor-related Disorders,Sex,Male,413
2021-03,Trauma and Stressor-related Disorders,Sex,All,477
2021-03,Trauma and Stressor-related Disorders,Sex,Female,509
2021-03,Trauma and Stressor-related Disorders,Sex,Male,448
2021-02,Trauma and Stressor-related Disorders,Sex,All,497
2021-02,Trauma and Stressor-related Disorders,Sex,Female,526
2021-02,Trauma and Stressor-related Disorders,Sex,Male,471
2021-01,Trauma and Stressor-related Disorders,Sex,All,469
2021-01,Trauma and Stressor-related Disorders,Sex,Female,493
2021-01,Trauma and Stressor-related Disorders,Sex,Male,446
2020-12,Trauma and Stressor-related Disorders,Sex,All,445
2020-12,Trauma and Stressor-related Disorders,Sex,Female,466
2020-12,Trauma and Stressor-related Disorders,Sex,Male,427
2020-11,Trauma and Stressor-related Disorders,Sex,All,455
2020-11,Trauma and Stressor-related Disorders,Sex,Female,478
2020-11,Trauma and Stressor-related Disorders,Sex,Male,435
2020-10,Trauma and Stressor-related Disorders,Sex,All,483
2020-10,Trauma and Stressor-related Disorders,Sex,Female,517
2020-10,Trauma and Stressor-related Disorders,Sex,Male,449
2020-09,Trauma and Stressor-related Disorders,Sex,All,496
2020-09,Trauma and Stressor-related Disorders,Sex,Female,533
2020-09,Trauma and Stressor-related Disorders,Sex,Male,462
2020-08,Trauma and Stressor-related Disorders,Sex,All,506
2020-08,Trauma and Stressor-related Disorders,Sex,Female,547
2020-08,Trauma and Stressor-related Disorders,Sex,Male,466
2020-07,Trauma and Stressor-related Disorders,Sex,All,492
2020-07,Trauma and Stressor-related Disorders,Sex,Female,521
2020-07,Trauma and Stressor-related Disorders,Sex,Male,467
2020-06,Trauma and Stressor-related Disorders,Sex,All,514
2020-06,Trauma and Stressor-related Disorders,Sex,Female,548
2020-06,Trauma and Stressor-related Disorders,Sex,Male,482
2020-05,Trauma and Stressor-related Disorders,Sex,All,549
2020-05,Trauma and Stressor-related Disorders,Sex,Female,588
2020-05,Trauma and Stressor-related Disorders,Sex,Male,513
2020-04,Trauma and Stressor-related Disorders,Sex,All,555
2020-04,Trauma and Stressor-related Disorders,Sex,Female,583
2020-04,Trauma and Stressor-related Disorders,Sex,Male,530
2020-03,Trauma and Stressor-related Disorders,Sex,All,455
2020-03,Trauma and Stressor-related Disorders,Sex,Female,475
2020-03,Trauma and Stressor-related Disorders,Sex,Male,434
2020-02,Trauma and Stressor-related Disorders,Sex,All,446
2020-02,Trauma and Stressor-related Disorders,Sex,Female,466
2020-02,Trauma and Stressor-related Disorders,Sex,Male,428
2020-01,Trauma and Stressor-related Disorders,Sex,All,425
2020-01,Trauma and Stressor-related Disorders,Sex,Female,441
2020-01,Trauma and Stressor-related Disorders,Sex,Male,410
2019-12,Trauma and Stressor-related Disorders,Sex,All,405
2019-12,Trauma and Stressor-related Disorders,Sex,Female,421
2019-12,Trauma and Stressor-related Disorders,Sex,Male,391
2019-11,Trauma and Stressor-related Disorders,Sex,All,439
2019-11,Trauma and Stressor-related Disorders,Sex,Female,459
2019-11,Trauma and Stressor-related Disorders,Sex,Male,421
2019-10,Trauma and Stressor-related Disorders,Sex,All,460
2019-10,Trauma and Stressor-related Disorders,Sex,Female,486
2019-10,Trauma and Stressor-related Disorders,Sex,Male,436
2019-09,Trauma and Stressor-related Disorders,Sex,All,457
2019-09,Trauma and Stressor-related Disorders,Sex,Female,485
2019-09,Trauma and Stressor-related Disorders,Sex,Male,430
2019-08,Trauma and Stressor-related Disorders,Sex,All,458
2019-08,Trauma and Stressor-related Disorders,Sex,Female,480
2019-08,Trauma and Stressor-related Disorders,Sex,Male,438
2019-07,Trauma and Stressor-related Disorders,Sex,All,436
2019-07,Trauma and Stressor-related Disorders,Sex,Female,460
2019-07,Trauma and Stressor-related Disorders,Sex,Male,412
2019-06,Trauma and Stressor-related Disorders,Sex,All,424
2019-06,Trauma and Stressor-related Disorders,Sex,Female,448
2019-06,Trauma and Stressor-related Disorders,Sex,Male,401
2019-05,Trauma and Stressor-related Disorders,Sex,All,423
2019-05,Trauma and Stressor-related Disorders,Sex,Female,446
2019-05,Trauma and Stressor-related Disorders,Sex,Male,399
2019-04,Trauma and Stressor-related Disorders,Sex,All,424
2019-04,Trauma and Stressor-related Disorders,Sex,Female,442
2019-04,Trauma and Stressor-related Disorders,Sex,Male,402
2019-03,Trauma and Stressor-related Disorders,Sex,All,396
2019-03,Trauma and Stressor-related Disorders,Sex,Female,409
2019-03,Trauma and Stressor-related Disorders,Sex,Male,382
2019-02,Trauma and Stressor-related Disorders,Sex,All,389
2019-02,Trauma and Stressor-related Disorders,Sex,Female,400
2019-02,Trauma and Stressor-related Disorders,Sex,Male,378
2019-01,Trauma and Stressor-related Disorders,Sex,All,366
2019-01,Trauma and Stressor-related Disorders,Sex,Female,378
2019-01,Trauma and Stressor-related Disorders,Sex,Male,353
