time,tasmax,tasmin,rsds,ps,pr,sfcWind
2000-08-05 12:00:00,28.445953,19.967224,297.29028,101063.65,0.0,1.2072941
2000-08-06 12:00:00,29.124939,22.960236,228.7737,101197.4,0.0,0.6486103
2000-08-07 12:00:00,25.891968,20.80542,92.96437,101415.51,1.0056776e-05,1.9478825
2000-08-08 12:00:00,21.746826,18.352325,119.746185,101342.87,0.00014281811,3.437632
2000-08-09 12:00:00,27.668884,17.766937,282.59598,101520.87,7.3778365e-06,1.4510167
2000-08-10 12:00:00,26.105164,20.333435,182.66437,101295.06,2.2488432e-05,2.683736
2000-08-11 12:00:00,26.659912,21.804321,157.86949,101033.766,0.00027801446,2.806689
2000-08-12 12:00:00,25.209015,20.275787,203.64108,101278.336,0.0002843065,2.424445
2000-08-13 12:00:00,24.749298,21.081451,162.12805,101634.29,1.8444116e-06,2.3360758
2000-08-14 12:00:00,24.620453,21.37201,132.45642,101508.414,4.900212e-05,1.2672994
2000-08-15 12:00:00,25.515533,19.481567,224.00691,101509.61,3.0788135e-05,0.41691235
2000-08-16 12:00:00,24.787384,20.910583,115.495285,101388.01,7.797148e-06,1.5772147
2000-08-17 12:00:00,26.250458,20.166992,219.17303,101266.414,8.0002086e-05,1.3694898
2000-08-18 12:00:00,26.918,19.192535,294.91025,101227.484,3.1862415e-05,0.9962603
2000-08-19 12:00:00,25.840485,20.000732,270.9224,101497.0,9.499735e-06,0.8590843
2000-08-20 12:00:00,27.277039,21.28415,260.51917,101471.07,1.240474e-06,2.453901
2000-08-21 12:00:00,27.756348,23.104858,278.6235,101008.29,6.99773e-07,2.0981667
2000-08-22 12:00:00,26.989716,18.177612,279.0385,101111.1,6.3186603e-09,2.4697795
2000-08-23 12:00:00,27.533173,16.504913,300.4166,101431.016,0.0,1.5019777
2000-08-24 12:00:00,29.478912,20.01239,285.53882,101002.06,6.1828985e-08,1.8257614
2000-08-25 12:00:00,26.667603,16.442566,293.33997,101562.39,0.0,2.3068373
2000-08-26 12:00:00,28.215271,15.850494,239.7993,101141.05,2.4783937e-08,2.0324585
2000-08-27 12:00:00,29.196991,22.434845,265.43463,100479.39,6.3810425e-05,1.9801737
2000-08-28 12:00:00,23.9404,15.956299,229.38695,101357.97,0.0,3.0699894
2000-08-29 12:00:00,25.866608,13.645264,228.8905,101637.05,0.0,1.2343382
2000-08-30 12:00:00,27.44159,15.450409,285.86255,101533.11,0.0,0.58175886
2000-08-31 12:00:00,28.599915,14.524506,272.9252,101435.23,0.0,1.6598717
2000-09-01 12:00:00,29.101837,17.790588,274.91284,101264.77,0.0,3.5013304
2000-09-02 12:00:00,28.58847,21.878906,144.50357,101034.414,3.148942e-06,2.253254
2000-09-03 12:00:00,28.222046,20.869202,178.61858,101019.21,0.00012137524,1.0202489
2000-09-04 12:00:00,21.430481,19.251068,63.22845,100596.9,0.00023390955,1.3710809
2000-09-05 12:00:00,19.240875,16.00705,136.69763,101275.25,2.977889e-06,4.130528
2000-09-06 12:00:00,20.122864,12.796997,276.2492,101786.03,0.0,2.2153933
2000-09-07 12:00:00,21.197998,14.268036,233.33978,102136.39,0.0,2.962581
2000-09-08 12:00:00,20.221436,17.099915,62.310658,102218.78,8.178182e-05,4.086901
2000-09-09 12:00:00,26.76831,17.340607,261.10953,101721.195,4.191798e-06,2.5322466
